symbol,side,type,price,timestamp
AMZN,sell,market,3171.76,1608924897
FB,sell,market,,1608924897
AMZN,sell,limit,3170.98,1608924897
TSLA,buy,limit,659.44,1608924898
AAPL,sell,limit,131.16,1608924898
GOOG,buy,limit,1733.84,1608924899
FB,sell,market,,1608924900
AAPL,buy,market,,1608924900
GOOG,buy,market,,1608924900
FB,buy,market,,1608924900
AAPL,buy,market,,1608924901
GOOG,sell,market,,1608924902
AAPL,buy,market,,1608924902
FB,buy,market,,1608924902
AMZN,sell,market,,1608924903
TSLA,buy,limit,659.66,1608924903
AMZN,buy,market,,1608924904
AAPL,buy,limit,130.13,1608924904
GOOG,buy,limit,1732.98,1608924905
GOOG,buy,limit,1732.95,1608924905
AMZN,sell,limit,3171.74,1608924905
AMZN,sell,market,,1608924906
AMZN,buy,market,,1608924907
AAPL,buy,market,,1608924907
GOOG,buy,market,,1608924907
AAPL,sell,limit,130.9,1608924908
FB,sell,market,,1608924909
GOOG,buy,market,,1608924909
GOOG,buy,limit,,1608924909
AAPL,sell,market,,1608924910
GOOG,buy,market,,1608924911
TSLA,buy,limit,658.25,1608924911
AAPL,sell,market,,1608924912
FB,sell,market,,1608924912
GOOG,sell,limit,,1608924912
AAPL,sell,market,,1608924912
TSLA,sell,market,,1608924913
TSLA,buy,market,,1608924914
AAPL,buy,market,,1608924914
GOOG,buy,market,,1608924915
GOOG,buy,limit,1733.94,1608924915
AAPL,sell,market,,1608924915
TSLA,sell,market,,1608924916
TSLA,buy,market,,1608924917
GOOG,buy,limit,1733.76,1608924917
FB,sell,market,,1608924918
AMZN,sell,limit,3170.19,1608924918
GOOG,buy,limit,1733.59,1608924918
TSLA,buy,limit,659.28,1608924919
TSLA,buy,limit,,1608924919
GOOG,buy,limit,1732.94,1608924920
FB,buy,market,,1608924920
AMZN,sell,limit,3171.17,1608924920
TSLA,sell,market,,1608924921
GOOG,sell,market,,1608924921
TSLA,buy,limit,658.5,1608924922
AAPL,buy,limit,130.18,1608924922
AMZN,buy,market,,1608924923
AMZN,buy,limit,3171.05,1608924924
GOOG,sell,market,,1608924925
AMZN,sell,limit,3171.86,1608924925
GOOG,buy,market,,1608924926
AMZN,sell,limit,3171.95,1608924926
TSLA,buy,market,,1608924926
GOOG,sell,limit,1732.76,1608924927
AAPL,sell,limit,131.18,1608924927
AAPL,buy,limit,130.69,1608924928
AMZN,sell,limit,3170.87,1608924929
TSLA,sell,limit,658.15,1608924929
AMZN,sell,market,,1608924930
AMZN,buy,limit,3170.64,1608924930
AAPL,buy,limit,131.92,1608924931
GOOG,sell,limit,1732.48,1608924931
GOOG,buy,limit,1732.27,1608924932
AAPL,buy,limit,131.91,1608924933
TSLA,buy,market,,1608924934
FB,sell,market,266.05,1608924934
AMZN,sell,market,3170.08,1608924935
AAPL,buy,market,,1608924935
FB,sell,limit,265.84,1608924936
TSLA,sell,limit,659.39,1608924936
FB,buy,market,,1608924936
GOOG,buy,market,,1608924936
TSLA,buy,limit,659.08,1608924937
AMZN,buy,market,,1608924937
AAPL,sell,limit,130.18,1608924938
FB,sell,market,,1608924938
AMZN,buy,market,,1608924939
GOOG,buy,limit,1733.49,1608924940
TSLA,buy,market,,1608924941
TSLA,buy,limit,658.23,1608924941
AAPL,sell,limit,130.58,1608924941
AAPL,buy,limit,130.3,1608924942
FB,buy,market,,1608924942
AAPL,sell,limit,130.78,1608924943
GOOG,sell,limit,1733.01,1608924944
TSLA,sell,limit,658.83,1608924944
FB,buy,market,,1608924945
GOOG,buy,limit,1733.63,1608924945
AAPL,buy,limit,131.63,1608924946
TSLA,buy,market,,1608924947
FB,sell,market,,1608924947
AAPL,sell,limit,130.05,1608924948
AAPL,sell,market,,1608924948
TSLA,sell,market,,1608924949
TSLA,buy,market,,1608924949
AAPL,sell,market,,1608924950
FB,buy,limit,266.91,1608924950
AAPL,buy,market,,1608924951
AAPL,sell,limit,131.96,1608924951
GOOG,sell,limit,1733.15,1608924952
AAPL,sell,market,,1608924952
AMZN,buy,market,,1608924952
AAPL,buy,market,,1608924953
AAPL,buy,limit,131.03,1608924953
AAPL,buy,market,,1608924954
TSLA,buy,limit,658.87,1608924955
GOOG,buy,limit,1733,1608924956
TSLA,sell,market,,1608924956
GOOG,sell,limit,1732.56,1608924956
TSLA,buy,limit,658.82,1608924957
AAPL,sell,limit,130.91,1608924957
AAPL,buy,limit,131.63,1608924957
AAPL,sell,limit,131.74,1608924958
AMZN,buy,limit,3170.37,1608924959
AMZN,sell,limit,3171.76,1608924959
GOOG,buy,market,,1608924959
AAPL,buy,limit,131.08,1608924960
AMZN,sell,limit,3171.56,1608924961
TSLA,sell,market,,1608924961
AAPL,sell,market,,1608924962
AMZN,buy,market,,1608924963
FB,buy,limit,266.39,1608924963
AAPL,sell,market,,1608924963
FB,buy,limit,266.89,1608924964
GOOG,buy,limit,1733.65,1608924965
AAPL,buy,limit,131.78,1608924965
TSLA,sell,market,,1608924966
FB,buy,market,,1608924966
FB,buy,market,,1608924967
AMZN,sell,limit,3170.48,1608924967
GOOG,sell,limit,1732.61,1608924967
AMZN,sell,limit,3170.05,1608924968
AMZN,sell,market,,1608924968
GOOG,buy,limit,1733.97,1608924968
GOOG,sell,market,,1608924969
GOOG,sell,market,,1608924969
AAPL,sell,limit,131.27,1608924970
TSLA,sell,market,,1608924971
AAPL,sell,limit,131.23,1608924971
GOOG,sell,market,,1608924972
GOOG,buy,market,,1608924973
AMZN,buy,limit,3170.67,1608924973
AMZN,sell,market,,1608924974
GOOG,buy,limit,1733.6,1608924974
FB,buy,market,,1608924975
FB,sell,limit,265.99,1608924976
AAPL,buy,market,,1608924976
GOOG,buy,market,,1608924977
GOOG,sell,limit,1732.18,1608924977
GOOG,sell,market,,1608924977
AMZN,buy,limit,3171.98,1608924978
FB,sell,limit,265.47,1608924979
FB,sell,limit,266.53,1608924980
AAPL,buy,limit,130.98,1608924980
FB,buy,limit,265.34,1608924980
AMZN,buy,market,3171.46,1608924981
AAPL,sell,market,,1608924982
FB,sell,market,265.08,1608924982
FB,sell,limit,265.06,1608924983
AAPL,sell,market,,1608924984
TSLA,buy,market,,1608924985
TSLA,sell,limit,659.25,1608924985
FB,buy,limit,266.33,1608924986
GOOG,buy,limit,1732.51,1608924986
FB,sell,market,265.79,1608924987
FB,buy,market,,1608924987
FB,sell,limit,265.81,1608924988
AAPL,buy,limit,130.03,1608924989
FB,sell,limit,266.09,1608924989
GOOG,buy,limit,1732.22,1608924990
AAPL,sell,market,,1608924990
AMZN,buy,market,,1608924991
FB,sell,limit,266.68,1608924992
TSLA,sell,limit,659.06,1608924992
TSLA,sell,limit,659.75,1608924993
AMZN,buy,limit,3171.16,1608924994
AMZN,buy,limit,3171.41,1608924994
FB,sell,limit,266.58,1608924995
AMZN,sell,market,,1608924995
AAPL,buy,market,,1608924996
GOOG,buy,limit,1733.22,1608924996
FB,sell,market,,1608924997
AAPL,buy,market,,1608924998
TSLA,sell,market,,1608924998
AAPL,sell,market,,1608924998
GOOG,buy,limit,1733.33,1608924999
FB,buy,market,,1608924999
TSLA,buy,limit,658.23,1608924999
GOOG,buy,market,,1608924999
AAPL,sell,limit,130.37,1608925000
TSLA,sell,market,,1608925000
FB,sell,market,,1608925001
TSLA,buy,limit,658.44,1608925001
AAPL,buy,market,131.99,1608925001
GOOG,buy,market,,1608925002
TSLA,sell,limit,658.24,1608925003
AAPL,buy,limit,130.79,1608925003
FB,buy,market,,1608925003
GOOG,sell,limit,1732.6,1608925004
AMZN,sell,limit,3170.13,1608925004
AAPL,sell,market,,1608925005
AMZN,sell,market,,1608925005
AAPL,buy,market,,1608925005
GOOG,buy,limit,1732.42,1608925006
TSLA,sell,market,,1608925006
TSLA,sell,limit,659.06,1608925006
FB,sell,market,,1608925007
TSLA,buy,limit,659.63,1608925007
AAPL,sell,limit,130.72,1608925008
AAPL,sell,market,,1608925009
FB,sell,market,,1608925009
AAPL,sell,market,,1608925010
FB,sell,market,,1608925010
GOOG,buy,limit,1733.6,1608925011
FB,buy,limit,266.29,1608925011
GOOG,sell,market,,1608925012
AAPL,buy,limit,131.06,1608925012
AMZN,sell,market,3170.31,1608925012
FB,sell,limit,266.35,1608925013
AAPL,buy,market,,1608925013
GOOG,sell,limit,1733.21,1608925014
TSLA,sell,limit,659.86,1608925014
AAPL,buy,market,,1608925015
TSLA,sell,market,659.14,1608925016
AAPL,buy,limit,131.49,1608925016
GOOG,sell,market,,1608925016
AMZN,buy,limit,3170.79,1608925017
FB,buy,market,,1608925018
TSLA,buy,market,,1608925019
AAPL,sell,limit,131.22,1608925019
AMZN,buy,market,,1608925019
TSLA,buy,limit,658.05,1608925020
AAPL,buy,limit,131.64,1608925021
FB,buy,market,265.37,1608925021
GOOG,sell,limit,1732.95,1608925022
AMZN,sell,limit,3170.32,1608925022
AAPL,sell,limit,,1608925023
AMZN,sell,market,,1608925023
FB,sell,market,,1608925024
TSLA,buy,limit,659.15,1608925024
AMZN,buy,market,,1608925024
FB,buy,market,,1608925025
GOOG,sell,market,,1608925026
FB,buy,limit,266.73,1608925026
TSLA,sell,market,659.76,1608925026
GOOG,buy,limit,1732.99,1608925027
FB,sell,limit,266.83,1608925027
AMZN,buy,limit,3170.19,1608925027
FB,buy,limit,265.81,1608925028
TSLA,sell,limit,658.8,1608925029
GOOG,sell,market,,1608925029
GOOG,buy,market,1733.61,1608925030
TSLA,sell,market,,1608925031
AMZN,buy,limit,3171.05,1608925031
GOOG,buy,limit,1732.38,1608925032
AAPL,buy,market,,1608925032
FB,sell,limit,266.82,1608925032
AAPL,buy,limit,130.69,1608925033
GOOG,sell,limit,1732.71,1608925033
AMZN,sell,market,,1608925034
AAPL,sell,market,,1608925034
FB,buy,limit,265.92,1608925035
TSLA,buy,market,,1608925035
FB,buy,limit,265.41,1608925036
GOOG,sell,market,,1608925036
FB,sell,limit,265.73,1608925036
AAPL,sell,market,,1608925037
AAPL,buy,limit,131.06,1608925037
AAPL,sell,limit,130.21,1608925037
GOOG,buy,market,,1608925038
FB,sell,limit,265.78,1608925039
AMZN,buy,limit,3170.11,1608925039
FB,buy,limit,265.98,1608925040
AAPL,buy,market,,1608925040
AMZN,buy,limit,3170.19,1608925040
AAPL,buy,limit,131.22,1608925041
TSLA,buy,market,,1608925042
AAPL,buy,limit,,1608925043
GOOG,sell,limit,1732.9,1608925043
AAPL,sell,market,,1608925044
FB,buy,market,,1608925045
AMZN,buy,market,3170.2,1608925046
AMZN,buy,market,,1608925046
GOOG,sell,limit,1732.65,1608925046
AMZN,buy,limit,3170.53,1608925047
FB,sell,limit,265.86,1608925047
AAPL,sell,market,130.12,1608925048
AAPL,sell,limit,131.17,1608925048
AMZN,buy,market,,1608925049
FB,sell,limit,266.5,1608925049
GOOG,buy,market,,1608925050
AAPL,sell,market,,1608925050
FB,buy,limit,266.73,1608925051
TSLA,sell,market,,1608925052
AMZN,sell,limit,3170.59,1608925052
AMZN,buy,market,,1608925052
AMZN,sell,market,,1608925053
AMZN,buy,limit,3171.35,1608925053
TSLA,buy,limit,659.78,1608925054
GOOG,buy,market,,1608925055
TSLA,sell,market,658.14,1608925055
AMZN,buy,market,,1608925056
FB,buy,market,,1608925056
AMZN,buy,limit,3171.27,1608925057
TSLA,buy,limit,658.11,1608925058
AAPL,buy,limit,130.57,1608925059
AMZN,sell,limit,3170.61,1608925059
GOOG,sell,limit,1733.43,1608925060
GOOG,sell,limit,1733.81,1608925061
GOOG,sell,limit,1733.63,1608925061
AAPL,sell,limit,131.93,1608925061
AAPL,buy,market,,1608925062
AAPL,buy,limit,130.04,1608925063
FB,buy,market,,1608925063
GOOG,sell,market,,1608925064
AMZN,buy,limit,3170.06,1608925065
AAPL,sell,limit,131.83,1608925065
AAPL,sell,limit,130.21,1608925066
TSLA,buy,market,,1608925066
FB,sell,limit,266.95,1608925067
AAPL,buy,market,,1608925067
AMZN,buy,market,,1608925067
AAPL,buy,market,,1608925068
AMZN,buy,market,,1608925069
GOOG,buy,limit,1732.13,1608925069
FB,buy,market,,1608925070
GOOG,buy,market,,1608925071
TSLA,sell,limit,658.96,1608925072
FB,buy,market,,1608925073
FB,sell,market,,1608925073
GOOG,buy,market,,1608925074
AAPL,buy,market,,1608925074
FB,sell,limit,265.05,1608925075
AMZN,buy,limit,3171.57,1608925075
TSLA,sell,market,,1608925075
AMZN,sell,limit,3170.24,1608925076
FB,sell,market,,1608925076
AAPL,buy,limit,130.48,1608925077
FB,buy,market,,1608925078
AAPL,sell,market,,1608925078
GOOG,buy,market,,1608925079
AMZN,buy,market,,1608925079
FB,buy,market,,1608925080
AAPL,sell,market,,1608925080
AMZN,buy,market,,1608925080
AAPL,sell,limit,131.19,1608925081
GOOG,buy,market,,1608925081
TSLA,buy,limit,659.98,1608925082
AMZN,sell,market,,1608925083
FB,sell,limit,,1608925083
AMZN,sell,limit,3170.39,1608925083
TSLA,sell,market,659.48,1608925084
TSLA,sell,market,,1608925085
AAPL,sell,market,,1608925085
TSLA,buy,limit,658.73,1608925086
GOOG,sell,limit,1733.78,1608925086
TSLA,sell,market,,1608925087
GOOG,sell,market,,1608925087
FB,sell,market,,1608925087
AAPL,buy,limit,130.58,1608925088
GOOG,buy,limit,1732.44,1608925089
GOOG,sell,limit,1732.71,1608925089
FB,sell,limit,265.86,1608925090
TSLA,buy,limit,658.09,1608925091
FB,buy,limit,265.26,1608925091
TSLA,buy,limit,658.84,1608925091
FB,buy,market,,1608925091
TSLA,buy,market,658.08,1608925092
AAPL,buy,limit,131.53,1608925093
TSLA,buy,limit,658.84,1608925093
AMZN,buy,market,,1608925093
TSLA,sell,limit,658.22,1608925094
TSLA,sell,market,,1608925095
AMZN,buy,limit,3171.62,1608925095
AMZN,buy,limit,3171.97,1608925095
GOOG,sell,limit,1732.64,1608925096
AAPL,buy,limit,131.29,1608925096
AMZN,buy,market,,1608925097
GOOG,sell,limit,1733.12,1608925097
AAPL,buy,limit,130.58,1608925097
GOOG,buy,market,,1608925098
GOOG,buy,limit,1733.21,1608925098
GOOG,sell,market,,1608925099
GOOG,sell,limit,1732.1,1608925099
AAPL,sell,market,,1608925100
GOOG,buy,market,,1608925101
FB,buy,limit,265.83,1608925101
TSLA,sell,market,,1608925101
GOOG,sell,market,,1608925102
FB,buy,limit,265.36,1608925102
FB,sell,market,,1608925103
AMZN,buy,limit,3171.19,1608925103
FB,sell,market,,1608925104
FB,sell,market,,1608925104
GOOG,sell,market,,1608925104
AMZN,buy,market,,1608925105
TSLA,sell,limit,658.99,1608925106
FB,buy,limit,266.3,1608925107
FB,buy,limit,265.43,1608925108
FB,buy,market,,1608925108
FB,buy,market,,1608925108
GOOG,sell,market,,1608925109
TSLA,buy,limit,658.55,1608925109
FB,buy,limit,265.18,1608925109
AAPL,buy,market,,1608925110
FB,sell,market,,1608925110
AAPL,sell,limit,131.66,1608925111
GOOG,sell,limit,1732.02,1608925111
AMZN,sell,limit,,1608925112
FB,sell,limit,266.19,1608925112
AAPL,buy,limit,130.17,1608925112
AMZN,buy,limit,3170.59,1608925113
GOOG,buy,market,,1608925113
GOOG,buy,limit,1732.82,1608925113
AAPL,sell,market,,1608925114
AMZN,buy,limit,3171.22,1608925115
FB,buy,market,,1608925116
AAPL,buy,market,,1608925116
TSLA,buy,market,,1608925116
AMZN,buy,market,,1608925116
FB,buy,market,,1608925117
AAPL,buy,market,,1608925118
FB,sell,market,,1608925118
FB,buy,market,,1608925119
FB,buy,limit,265.96,1608925120
AMZN,sell,market,,1608925120
GOOG,sell,limit,1732.34,1608925120
AMZN,sell,limit,3171.11,1608925121
AAPL,buy,limit,131.43,1608925122
AAPL,sell,market,,1608925122
AAPL,buy,limit,131.86,1608925122
AAPL,sell,limit,131.81,1608925122
AMZN,sell,market,,1608925123
TSLA,buy,limit,659.42,1608925123
AAPL,sell,limit,130.52,1608925123
FB,buy,market,,1608925124
GOOG,sell,market,,1608925125
FB,buy,limit,265.55,1608925125
AMZN,sell,market,,1608925126
GOOG,buy,market,,1608925126
GOOG,sell,limit,1733.06,1608925127
AAPL,buy,limit,130.65,1608925127
TSLA,sell,market,,1608925128
GOOG,buy,limit,1733.29,1608925129
AAPL,buy,limit,131.72,1608925129
GOOG,buy,limit,1732.23,1608925130
TSLA,buy,limit,659.6,1608925130
AMZN,buy,limit,3170.23,1608925130
GOOG,sell,market,,1608925131
AAPL,buy,market,,1608925131
TSLA,sell,limit,658.24,1608925132
AMZN,buy,market,,1608925133
GOOG,buy,limit,1733.81,1608925133
FB,buy,market,,1608925133
GOOG,buy,limit,1732.94,1608925134
TSLA,buy,market,,1608925134
TSLA,buy,limit,659.04,1608925135
AAPL,sell,market,,1608925136
TSLA,buy,market,,1608925136
TSLA,buy,limit,658.26,1608925137
TSLA,buy,limit,659.55,1608925137
AMZN,sell,limit,3170.76,1608925138
FB,sell,limit,266.08,1608925138
AMZN,buy,market,,1608925138
AMZN,buy,market,,1608925139
TSLA,sell,market,,1608925140
AMZN,buy,limit,3171.6,1608925141
GOOG,buy,market,,1608925141
GOOG,sell,market,,1608925141
AAPL,buy,limit,130.62,1608925142
TSLA,sell,market,,1608925142
FB,sell,market,,1608925142
TSLA,sell,market,,1608925142
TSLA,buy,limit,659.71,1608925143
AMZN,buy,market,,1608925143
FB,sell,limit,266.16,1608925144
AAPL,buy,limit,130.54,1608925145
TSLA,sell,limit,659.21,1608925145
TSLA,buy,limit,659.36,1608925146
GOOG,sell,market,,1608925147
AAPL,buy,limit,130.73,1608925147
GOOG,buy,limit,1732.01,1608925148
AMZN,sell,market,,1608925149
AMZN,sell,limit,3170.04,1608925149
FB,buy,limit,266.46,1608925150
AMZN,sell,limit,3170.83,1608925151
AMZN,buy,limit,3170.05,1608925151
TSLA,sell,market,,1608925151
TSLA,buy,limit,659.16,1608925152
AAPL,buy,market,,1608925153
AAPL,sell,market,,1608925154
FB,sell,market,,1608925154
AAPL,buy,limit,131.89,1608925154
FB,sell,limit,265.8,1608925155
AAPL,sell,market,130.85,1608925156
TSLA,buy,limit,659.08,1608925156
AAPL,sell,market,,1608925157
AAPL,buy,market,,1608925158
GOOG,sell,limit,1732.93,1608925158
AAPL,sell,limit,130.14,1608925159
AAPL,sell,market,,1608925159
GOOG,sell,market,,1608925159
TSLA,buy,market,,1608925160
AMZN,buy,limit,3171.81,1608925160
FB,buy,market,,1608925161
FB,buy,market,,1608925161
GOOG,sell,market,,1608925161
FB,sell,market,,1608925162
FB,sell,limit,265.74,1608925162
TSLA,sell,market,658.49,1608925163
AAPL,sell,market,,1608925163
GOOG,sell,limit,1732.45,1608925164
FB,buy,limit,266.79,1608925165
AMZN,sell,limit,3170.08,1608925165
FB,buy,market,265.34,1608925166
AMZN,buy,market,,1608925166
TSLA,sell,market,,1608925167
AMZN,buy,market,,1608925167
GOOG,buy,market,,1608925167
FB,buy,market,,1608925168
AMZN,sell,market,,1608925168
AAPL,buy,market,,1608925168
AMZN,sell,market,,1608925169
AMZN,buy,limit,3170.98,1608925169
TSLA,sell,limit,659.27,1608925170
FB,buy,market,,1608925171
AAPL,buy,limit,130.65,1608925172
GOOG,buy,market,,1608925172
GOOG,sell,limit,1732.19,1608925173
TSLA,sell,limit,658.45,1608925173
GOOG,sell,market,,1608925174
GOOG,sell,market,,1608925174
AAPL,buy,market,,1608925175
AMZN,sell,market,,1608925176
AMZN,buy,market,,1608925177
FB,sell,limit,265.34,1608925177
FB,sell,market,,1608925177
AAPL,sell,limit,130.95,1608925178
AMZN,buy,limit,3171.19,1608925179
GOOG,buy,limit,1732.51,1608925179
GOOG,sell,limit,1733.19,1608925180
AAPL,buy,limit,,1608925180
GOOG,sell,market,,1608925181
TSLA,sell,market,659.84,1608925182
AMZN,buy,market,,1608925182
TSLA,buy,market,,1608925183
GOOG,buy,limit,1733.9,1608925183
AAPL,sell,market,,1608925183
FB,sell,market,,1608925183
AAPL,sell,market,,1608925184
TSLA,buy,limit,659.24,1608925185
AMZN,buy,market,,1608925186
AAPL,buy,market,,1608925186
AAPL,buy,limit,130.5,1608925186
TSLA,sell,market,,1608925187
AAPL,buy,market,,1608925187
GOOG,buy,market,,1608925187
TSLA,sell,market,,1608925188
AAPL,sell,market,,1608925189
TSLA,sell,market,,1608925189
FB,buy,limit,265.33,1608925190
AMZN,sell,limit,,1608925191
GOOG,buy,limit,1733.48,1608925191
TSLA,sell,market,,1608925192
TSLA,sell,limit,659.53,1608925192
GOOG,sell,market,,1608925193
FB,buy,limit,266.66,1608925193
AMZN,buy,limit,3171.56,1608925193
GOOG,buy,market,,1608925193
FB,sell,market,,1608925194
AAPL,buy,limit,,1608925195
TSLA,buy,limit,658.41,1608925195
TSLA,buy,market,,1608925195
AAPL,sell,market,,1608925196
TSLA,sell,limit,658.9,1608925196
AAPL,sell,limit,131.06,1608925197
TSLA,sell,market,,1608925198
AAPL,sell,market,,1608925199
AMZN,buy,limit,3170.88,1608925199
FB,sell,limit,266.66,1608925200
GOOG,buy,market,,1608925200
AAPL,sell,market,,1608925201
AAPL,sell,market,,1608925202
AAPL,sell,market,,1608925202
TSLA,buy,market,,1608925203
AMZN,buy,limit,3171.04,1608925203
TSLA,buy,limit,659.52,1608925204
FB,buy,limit,266.12,1608925205
FB,sell,market,,1608925205
GOOG,sell,limit,1733.03,1608925206
TSLA,sell,market,,1608925206
TSLA,buy,market,,1608925207
FB,sell,market,,1608925208
GOOG,buy,limit,1733.34,1608925208
GOOG,sell,limit,1733.43,1608925209
TSLA,sell,market,,1608925209
TSLA,buy,limit,659.88,1608925210
FB,buy,limit,265.14,1608925210
FB,buy,market,,1608925211
AAPL,buy,market,,1608925212
TSLA,sell,limit,658.11,1608925213
FB,sell,limit,266.59,1608925213
TSLA,sell,market,,1608925214
FB,sell,market,,1608925214
AMZN,buy,market,,1608925215
AAPL,buy,market,130.13,1608925215
FB,sell,market,,1608925216
AMZN,buy,market,,1608925216
AAPL,sell,market,,1608925217
TSLA,sell,market,,1608925217
AMZN,sell,market,,1608925218
AMZN,buy,market,,1608925218
FB,sell,limit,266.08,1608925219
AMZN,sell,limit,3171.62,1608925220
AAPL,buy,market,,1608925220
AAPL,buy,market,,1608925220
AAPL,sell,market,,1608925221
AMZN,buy,limit,3170.17,1608925222
FB,buy,market,,1608925222
AAPL,buy,market,,1608925223
FB,buy,market,,1608925223
GOOG,buy,market,,1608925224
TSLA,buy,market,,1608925224
TSLA,buy,limit,658.18,1608925225
AAPL,sell,market,131.83,1608925225
AAPL,buy,limit,131.2,1608925226
TSLA,sell,limit,659.89,1608925227
TSLA,sell,limit,659.96,1608925227
FB,sell,limit,265.73,1608925228
AMZN,buy,limit,3170.25,1608925228
GOOG,buy,limit,1733.54,1608925228
GOOG,sell,limit,1733.45,1608925229
AMZN,sell,limit,3170.16,1608925230
AAPL,buy,limit,131.62,1608925230
AMZN,sell,market,,1608925231
AAPL,buy,limit,130.12,1608925232
AAPL,buy,limit,130.28,1608925232
FB,buy,limit,265.55,1608925233
TSLA,sell,market,,1608925234
TSLA,buy,limit,658.74,1608925234
AAPL,sell,limit,131.71,1608925235
FB,sell,market,,1608925235
AMZN,sell,market,,1608925235
TSLA,buy,limit,659.62,1608925236
FB,sell,market,,1608925236
GOOG,sell,market,,1608925236
GOOG,buy,market,,1608925237
GOOG,buy,market,,1608925238
TSLA,sell,market,,1608925238
AAPL,sell,limit,131.36,1608925239
AMZN,sell,market,,1608925239
AMZN,sell,market,,1608925240
AMZN,buy,market,,1608925240
TSLA,buy,market,,1608925240
GOOG,sell,market,,1608925241
AAPL,sell,limit,130.91,1608925241
TSLA,sell,limit,659.16,1608925241
FB,buy,limit,265.46,1608925242
GOOG,sell,limit,1732.33,1608925242
GOOG,sell,market,,1608925243
AMZN,sell,limit,3172,1608925244
FB,buy,limit,266.16,1608925244
AAPL,sell,limit,131.52,1608925244
TSLA,buy,limit,658.68,1608925245
